item_id,item_type,user_id,liked_date
item1641,type1,user1856,2022-09-22 20:29:13.144000
item1655,type0,user1857,2022-09-22 21:47:58.130000
item1578,type1,user1858,2022-09-22 22:04:30.052000
item1657,type0,user1859,2022-09-22 22:37:26.531000
item1991,type0,user1859,2022-09-22 20:07:38.954000
item169,type3,user186,2022-08-10 22:56:06.282000
item1658,type2,user1860,2022-09-22 23:45:22.509000
item81,type2,user1860,2022-09-22 23:16:27.840000
item1601,type1,user1861,2022-09-23 04:21:12.375000
item1660,type1,user1862,2022-09-23 07:14:49.924000
item1429,type1,user1862,2022-09-13 09:20:45.212000
item134,type0,user1863,2022-09-23 07:56:49.534000
item715,type0,user1863,2022-09-23 08:23:22.800000
item1661,type0,user1864,2022-09-23 08:08:05.077000
item1977,type1,user1864,2022-10-10 08:11:47.007000
item1230,type0,user1864,2022-10-16 19:30:21.211000
item1632,type0,user1865,2022-09-23 09:38:22.940000
item4912,type1,user1865,2022-09-23 09:28:15.605000
item1663,type3,user1867,2022-09-23 11:47:03.199000
item4225,type0,user1867,2022-09-26 18:41:00.950000
item1630,type1,user1868,2022-09-23 12:19:07.101000
item4383,type1,user1868,2022-10-24 12:13:30.376000
item1665,type0,user1869,2022-09-23 13:12:08.563000
item1888,type0,user1869,2022-09-23 10:09:39.438000
item170,type2,user187,2022-08-10 22:52:07.257000
item1667,type0,user1870,2022-09-23 17:03:04.649000
item1494,type1,user1870,2022-09-25 12:05:18.157000
item4930,type0,user1870,2022-09-25 11:52:50.329000
item1668,type0,user1871,2022-09-23 17:28:56.224000
item2128,type0,user1871,2022-10-18 15:37:33.166000
item1630,type1,user1871,2022-09-23 07:47:10.966000
item2140,type0,user1871,2022-10-17 14:31:30.366000
item158,type2,user1871,2022-09-23 17:13:09.039000
item1599,type0,user1872,2022-09-23 18:13:29.428000
item1669,type1,user1873,2022-09-23 18:39:20.044000
item1635,type1,user1873,2022-09-23 18:42:00.659000
item1670,type0,user1874,2022-09-23 19:19:36.707000
item1630,type1,user1874,2022-09-23 19:20:41.331000
item1671,type0,user1875,2022-09-23 19:27:24.339000
item1630,type1,user1876,2022-09-23 19:28:02.557000
item134,type0,user1877,2022-09-23 19:29:22.621000
item2004,type1,user1877,2022-10-08 23:53:01.087000
item1759,type1,user1877,2022-09-25 19:30:51.987000
item4238,type2,user1877,2022-09-27 13:09:24.578000
item1817,type0,user1877,2022-09-27 13:05:13.980000
item1672,type0,user1878,2022-09-23 19:33:57.887000
item3165,type1,user1878,2022-09-23 19:31:56.405000
item1205,type0,user1878,2022-09-23 19:37:03.486000
item1673,type0,user1879,2022-09-23 20:48:04.945000
item168,type0,user188,2022-08-10 22:56:40.253000
item1491,type1,user1880,2022-09-23 20:57:31.724000
item867,type0,user1881,2022-09-23 21:51:06.595000
item1536,type1,user1882,2022-09-23 22:27:36.354000
item1674,type0,user1883,2022-09-23 22:26:25.708000
item1767,type0,user1883,2022-09-23 22:22:36.819000
item1675,type0,user1884,2022-09-23 22:29:15.946000
item1743,type0,user1884,2022-09-25 21:35:36.772000
item1676,type0,user1885,2022-09-23 22:50:47.701000
item1670,type0,user1885,2022-09-23 22:12:09.274000
item515,type0,user1886,2022-09-23 22:56:28.402000
item340,type0,user1886,2022-09-23 23:06:17.507000
item722,type0,user1886,2022-10-02 16:48:22.097000
item380,type0,user1886,2022-09-23 23:09:08.587000
item1964,type0,user1886,2022-10-02 22:33:05.100000
item1678,type0,user1888,2022-09-23 23:26:01.276000
item1703,type0,user1888,2022-09-24 20:10:08.306000
item1597,type1,user1888,2022-09-22 18:50:38.072000
item1679,type1,user1889,2022-09-23 23:20:20.798000
item1792,type1,user1889,2022-09-25 18:46:14.945000
item1828,type1,user1889,2022-09-29 20:22:13.554000
item1981,type1,user1889,2022-10-08 06:27:17.128000
item3429,type1,user1889,2022-10-14 20:34:29.755000
item1680,type2,user1890,2022-09-24 00:27:45.844000
item1322,type0,user1890,2022-09-24 00:25:43.436000
item4036,type0,user1890,2022-09-24 00:40:10.792000
item1562,type0,user1890,2022-09-22 12:50:22.911000
item1683,type0,user1892,2022-09-24 07:25:53.018000
item92,type0,user1892,2022-08-10 09:26:37.403000
item4451,type2,user1892,2022-08-11 05:05:20.693000
item1296,type0,user1893,2022-09-24 08:53:29.050000
item3205,type0,user1893,2022-09-24 08:56:10.351000
item1684,type2,user1894,2022-09-24 09:49:11.785000
item2615,type2,user1894,2022-08-22 14:33:21.369000
item1685,type1,user1895,2022-09-21 22:07:02.750000
item869,type1,user1895,2022-08-23 22:59:36.280000
item4050,type1,user1895,2022-09-08 09:08:20.111000
item1420,type0,user1897,2022-09-24 11:55:22.061000
item1688,type1,user1898,2022-09-24 12:42:50.655000
item1690,type0,user1899,2022-09-24 12:51:15.422000
item172,type0,user190,2022-08-10 22:53:59.786000
item201,type0,user190,2022-08-10 22:54:19.814000
item1666,type1,user1900,2022-09-24 13:02:37.948000
item1599,type0,user1901,2022-09-24 13:32:27.049000
item1523,type0,user1901,2022-08-27 19:49:55.353000
item1691,type2,user1902,2022-09-24 14:02:55.992000
item1688,type1,user1903,2022-09-24 14:05:12.612000
item1693,type2,user1905,2022-09-24 14:46:51.603000
item1694,type0,user1906,2022-09-24 15:17:48.910000
item1368,type1,user1906,2022-09-09 16:59:20.636000
item148,type0,user1907,2022-09-24 16:25:02.220000
item1696,type0,user1907,2022-09-24 16:32:15.786000
item1697,type0,user1908,2022-09-24 16:50:14.411000
item1698,type2,user1909,2022-09-24 18:26:12.843000
item245,type0,user1909,2022-09-24 18:35:29.153000
item173,type1,user191,2022-08-10 22:57:04.364000
item175,type1,user191,2022-08-10 22:55:02.405000
item1699,type0,user1910,2022-09-24 18:45:14.843000
item465,type0,user1910,2022-09-24 19:17:55.490000
item1700,type0,user1910,2022-09-24 19:29:07.628000
item1735,type1,user1910,2022-09-26 19:18:40.197000
item1660,type1,user1910,2022-09-23 21:12:20.198000
item383,type1,user1911,2022-09-24 19:11:51.646000
item1741,type1,user1911,2022-09-25 21:23:00.765000
item1856,type1,user1911,2022-09-25 16:49:10.505000
item1701,type1,user1912,2022-09-24 19:36:58.219000
item1702,type1,user1912,2022-09-24 19:38:35.380000
item1719,type1,user1912,2022-09-24 19:35:26.151000
item1704,type0,user1913,2022-09-24 20:22:14.004000
item1687,type3,user1915,2022-09-24 21:12:21.260000
item1705,type0,user1916,2022-09-24 21:28:04.412000
item100,type2,user1916,2022-09-24 20:56:54.384000
item1295,type0,user1916,2022-09-24 21:29:51.274000
item1182,type0,user1916,2022-08-12 22:00:17.183000
item1706,type1,user1917,2022-09-24 21:48:28.935000
item1641,type1,user1917,2022-09-24 21:50:07.427000
item1760,type1,user1917,2022-09-26 19:52:52.523000
item4027,type1,user1917,2022-09-05 23:06:23.838000
item1708,type1,user1919,2022-09-24 21:56:45.966000
item2767,type1,user1919,2022-08-25 23:47:20.179000
item2815,type1,user1919,2022-08-28 11:35:40.180000
item2179,type1,user1919,2022-10-21 19:30:01.824000
item2234,type2,user1919,2022-08-16 17:47:30.080000
item120,type0,user192,2022-08-10 22:58:34.121000
item1712,type0,user1921,2022-09-24 22:43:40.797000
item1713,type1,user1922,2022-09-24 22:54:09.329000
item1352,type1,user1922,2022-09-07 22:29:30.959000
item844,type0,user1923,2022-09-24 23:34:34.353000
item1667,type0,user1925,2022-09-24 23:39:08.487000
item1716,type1,user1926,2022-09-25 00:23:35.271000
item1561,type0,user1927,2022-09-25 00:59:18.741000
item1690,type0,user1927,2022-09-24 23:12:53.592000
item1717,type2,user1928,2022-09-25 01:36:09.290000
item1600,type3,user1928,2022-09-25 01:41:12.753000
item1835,type0,user1928,2022-09-28 19:39:19.381000
item1718,type0,user1929,2022-09-25 02:19:52.010000
item1784,type2,user1929,2022-09-26 20:38:47.874000
item1632,type0,user1929,2022-09-26 14:24:15.460000
item4230,type2,user1929,2022-09-26 22:40:30.190000
item169,type3,user193,2022-08-10 23:05:40.470000
item1673,type0,user1932,2022-09-25 07:22:05.794000
item1667,type0,user1932,2022-09-25 07:34:26.505000
item1655,type0,user1933,2022-09-25 10:11:15.567000
item1116,type0,user1933,2022-09-30 09:34:28.828000
item1723,type0,user1935,2022-09-25 11:07:10.352000
item1705,type0,user1935,2022-09-26 05:37:54.850000
item1798,type2,user1935,2022-09-27 08:19:23.810000
item1842,type1,user1935,2022-09-28 07:37:58.382000
item1473,type1,user1936,2022-09-25 11:13:39.090000
item1762,type1,user1936,2022-09-26 13:42:52.436000
item3298,type0,user1936,2022-09-29 13:08:46.448000
item1724,type0,user1938,2022-09-25 11:28:09.770000
item3310,type0,user1938,2022-09-27 13:08:36.704000
item1670,type0,user1939,2022-09-25 11:31:19.769000
item1835,type0,user1939,2022-09-25 00:03:03.580000
item168,type0,user194,2022-08-10 23:16:37.461000
item1725,type1,user1940,2022-09-25 11:35:13.249000
item1726,type0,user1941,2022-09-25 11:41:40.646000
item2034,type0,user1941,2022-10-12 23:26:38.694000
item4356,type1,user1941,2022-10-20 20:04:32.700000
item1694,type0,user1942,2022-09-25 12:18:26.941000
item4961,type0,user1942,2022-09-27 12:16:02.989000
item1727,type0,user1943,2022-09-25 12:51:46.563000
item3108,type1,user1943,2022-09-16 12:36:05.133000
item4132,type1,user1943,2022-09-16 23:23:23.445000
item1728,type1,user1944,2022-09-25 12:54:11.481000
item1870,type1,user1944,2022-09-28 13:37:54.699000
item1897,type1,user1944,2022-09-25 13:03:15.659000
item4949,type1,user1944,2022-09-26 13:32:40.755000
item1229,type0,user1944,2022-09-26 22:10:29.191000
item289,type0,user1945,2022-09-25 13:29:15.843000
item4934,type0,user1945,2022-09-25 13:30:32.846000
item318,type0,user1946,2022-09-25 13:34:26.604000
item1731,type0,user1947,2022-09-25 14:38:17.335000
item4190,type0,user1947,2022-09-24 20:32:34.995000
item1734,type1,user1948,2022-09-25 16:56:59.264000
item1718,type0,user1949,2022-09-25 17:38:15.241000
item134,type0,user195,2022-08-10 23:06:04.873000
item1736,type1,user1950,2022-09-25 18:02:55.094000
item1738,type1,user1952,2022-09-25 18:39:49.411000
item4208,type2,user1952,2022-09-25 18:35:18.820000
item3078,type0,user1952,2022-09-25 18:45:17.288000
item1739,type0,user1953,2022-09-25 18:56:44.396000
item2765,type0,user1953,2022-09-25 01:26:05.657000
item1721,type0,user1954,2022-09-25 20:04:52.242000
item1740,type2,user1955,2022-09-25 20:57:14.606000
item1742,type0,user1957,2022-09-25 21:27:00.924000
item1799,type0,user1957,2022-09-27 08:39:40.254000
item3250,type0,user1957,2022-09-26 21:23:35.809000
item4215,type0,user1957,2022-09-25 22:57:50.053000
item1744,type1,user1958,2022-09-25 21:49:02.083000
item1745,type0,user1959,2022-09-25 21:53:33.506000
item1803,type0,user1959,2022-09-27 12:11:27.807000
item1819,type1,user1959,2022-09-25 19:35:10.535000
item1823,type0,user1959,2022-09-27 23:45:23.380000
item1841,type0,user1959,2022-09-28 13:05:55.347000
item174,type0,user196,2022-08-10 23:08:09.289000
item1746,type0,user1960,2022-09-25 22:13:59.677000
item1670,type0,user1961,2022-09-25 22:52:33.064000
item4120,type0,user1961,2022-09-15 16:49:08.791000
item1741,type1,user1962,2022-09-25 22:49:28.373000
item1754,type2,user1963,2022-09-25 23:40:14.207000
item3154,type0,user1963,2022-09-25 23:50:04.733000
item3531,type2,user1963,2022-09-06 23:32:07.591000
item1758,type0,user1965,2022-09-26 01:55:23.468000
item335,type0,user1965,2022-09-26 02:14:26.274000
item3254,type0,user1965,2022-09-26 22:26:53.606000
item3193,type0,user1965,2022-09-27 00:31:18.101000
item1759,type1,user1966,2022-09-26 07:50:11.031000
item1760,type1,user1967,2022-09-26 08:30:28.476000
item1648,type3,user1967,2022-09-26 08:40:00.627000
item3884,type0,user1967,2022-09-26 08:35:05.679000
item1694,type0,user1968,2022-09-26 09:07:27.857000
item1648,type3,user1969,2022-09-26 09:24:28.352000
item159,type3,user197,2022-08-10 23:12:41.431000
item1764,type2,user1970,2022-09-26 10:43:49.225000
item2045,type0,user1970,2022-10-10 10:59:22.876000
item3254,type0,user1970,2022-09-26 10:39:55.124000
item1844,type0,user1970,2022-09-29 11:02:20.151000
item3257,type3,user1970,2022-10-01 12:59:00.831000
item1766,type2,user1972,2022-09-26 12:00:31.384000
item4209,type2,user1972,2022-09-25 19:53:01.188000
item1767,type0,user1973,2022-09-26 12:47:46.303000
item3220,type2,user1973,2022-09-25 08:53:52.388000
item1762,type1,user1973,2022-09-26 12:34:44.388000
item1762,type1,user1974,2022-09-26 13:20:01.366000
item1769,type2,user1975,2022-09-26 14:38:02.549000
item134,type0,user1975,2022-09-26 14:30:15.039000
item1790,type1,user1975,2022-09-26 13:59:55.070000
item856,type2,user1975,2022-09-26 21:37:48.318000
item3247,type0,user1975,2022-09-27 08:57:44.477000
item1771,type1,user1976,2022-09-26 15:17:14.018000
item1511,type1,user1976,2022-09-15 23:01:37.260000
item1861,type0,user1976,2022-09-29 09:16:11.106000
item1852,type1,user1976,2022-09-30 20:03:36.766000
item1773,type2,user1977,2022-09-26 16:45:17.925000
item486,type0,user1978,2022-09-26 16:54:49.073000
item1774,type0,user1979,2022-09-26 16:59:06.706000
item175,type1,user198,2022-08-10 23:10:09.589000
item1778,type0,user1980,2022-09-26 19:08:31.451000
item515,type0,user1980,2022-09-26 23:18:33.552000
item3256,type0,user1980,2022-09-26 23:11:37.780000
item61,type0,user1981,2022-09-26 19:21:40.479000
item1464,type0,user1981,2022-09-26 19:50:15.520000
item430,type0,user1982,2022-09-26 19:24:43.662000
item1771,type1,user1983,2022-09-26 19:41:34.545000
item1792,type1,user1983,2022-09-26 19:47:10.674000
item3296,type1,user1983,2022-09-29 10:34:32.511000
item3310,type0,user1983,2022-09-26 19:55:27.104000
item1780,type0,user1985,2022-09-26 20:03:17.169000
item1781,type0,user1986,2022-09-26 20:35:54.757000
item284,type0,user1986,2022-09-26 19:23:05.208000
item862,type3,user1986,2022-09-26 19:11:27.130000
item1782,type1,user1987,2022-09-26 20:25:19.995000
item1759,type1,user1988,2022-09-26 20:31:32.630000
item1683,type0,user1989,2022-09-26 20:57:33.388000
item4225,type0,user1989,2022-09-27 19:35:36.563000
item176,type2,user199,2022-08-10 23:34:06.548000
item804,type0,user1990,2022-09-26 20:59:34.890000
item1735,type1,user1992,2022-09-26 21:28:14.478000
item1981,type1,user1992,2022-10-05 23:21:46.204000
item2132,type1,user1992,2022-10-18 17:44:20.583000
item2148,type1,user1992,2022-10-19 21:04:51.384000
item1817,type0,user1992,2022-10-19 23:10:29.383000
item69,type0,user1993,2022-09-26 21:58:57.752000
item1787,type1,user1994,2022-09-26 21:59:57.359000
item4099,type0,user1994,2022-09-27 17:23:32.404000
item1771,type1,user1995,2022-09-26 22:01:51.359000
item1741,type1,user1995,2022-09-26 22:03:27.654000
item1736,type1,user1996,2022-09-26 22:06:22.962000
item2059,type0,user1996,2022-10-10 07:17:14.635000
item2448,type3,user1996,2022-08-15 17:20:00.174000
item1409,type3,user1996,2022-09-22 10:51:57.258000
item1787,type1,user1996,2022-09-26 22:06:02.859000
item1788,type0,user1997,2022-09-26 22:06:52.623000
item24,type0,user1998,2022-09-26 22:22:59.704000
item1762,type1,user1999,2022-09-26 22:34:22.038000
item1251,type0,user1999,2022-09-22 22:38:31.134000
item4915,type2,user1999,2022-09-23 19:25:54.729000
item2,type0,user2,2022-07-31 16:30:39.653000
item83,type0,user2,2022-08-08 12:45:40.539000
item2236,type1,user2,2022-08-07 10:26:18.587000
item2645,type1,user2,2022-07-31 23:46:00.247000
item20,type1,user20,2022-08-05 23:02:47.897000
item177,type0,user200,2022-08-10 23:33:17.157000
item2038,type0,user200,2022-10-10 16:57:57.598000
item1642,type3,user2000,2022-09-26 22:37:31.511000
item1789,type0,user2001,2022-09-26 22:50:05.980000
item1790,type1,user2002,2022-09-26 23:10:16.328000
item1741,type1,user2002,2022-09-27 15:12:19.296000
item1924,type1,user2002,2022-10-02 13:31:54.898000
item61,type0,user2003,2022-09-26 23:20:29.513000
item1694,type0,user2004,2022-09-26 23:24:30.189000
item2034,type0,user2004,2022-10-15 08:52:42.458000
item81,type2,user2005,2022-09-26 23:33:00.818000
item1806,type0,user2005,2022-09-27 14:39:52.795000
item134,type0,user2006,2022-09-26 23:37:55.543000
item1791,type1,user2007,2022-09-26 23:28:31.664000
item4250,type1,user2007,2022-09-27 00:33:30.259000
item52,type2,user2008,2022-09-26 23:30:24.129000
item1787,type1,user2009,2022-09-26 23:41:43.787000
item178,type2,user201,2022-08-10 23:19:02.345000
item1793,type2,user2010,2022-09-26 23:57:54.202000
item1727,type0,user2010,2022-09-29 10:58:04.101000
item1870,type1,user2010,2022-09-29 10:51:02.953000
item1632,type0,user2010,2022-09-29 11:07:39.764000
item1794,type3,user2011,2022-09-27 00:48:47.757000
item1741,type1,user2011,2022-09-27 13:20:40.224000
item1927,type1,user2011,2022-10-02 08:36:32.207000
item1771,type1,user2011,2022-09-27 13:19:16.366000
item1795,type1,user2012,2022-09-27 01:08:47.718000
item1790,type1,user2013,2022-09-27 01:15:57.776000
item1797,type0,user2015,2022-09-27 07:36:35.716000
item1800,type2,user2016,2022-09-27 10:12:13.463000
item750,type0,user2017,2022-09-27 10:23:54.769000
item3310,type0,user2017,2022-09-27 09:41:29.835000
item1251,type0,user2017,2022-09-27 10:06:16.835000
item1801,type0,user2018,2022-09-27 10:46:10.866000
item343,type0,user2018,2022-09-27 10:47:48.508000
item1007,type1,user2018,2022-08-30 06:14:55.072000
item620,type0,user2018,2022-10-06 10:35:00.306000
item171,type1,user202,2022-08-10 23:30:25.489000
item179,type1,user202,2022-08-10 23:31:12.120000
item1635,type1,user202,2022-09-21 23:30:46.710000
item1741,type1,user2020,2022-09-27 12:21:51.873000
item3354,type0,user2020,2022-10-04 18:20:14.450000
item431,type0,user2020,2022-09-27 12:31:33.443000
item1805,type0,user2022,2022-09-27 12:39:07.839000
item1806,type0,user2023,2022-09-27 12:40:46.779000
item2572,type2,user2023,2022-08-18 12:48:49.271000
item3696,type2,user2023,2022-08-17 18:42:32.246000
item1809,type1,user2025,2022-09-27 13:14:29.901000
item1810,type0,user2026,2022-09-27 13:25:43.122000
item1782,type1,user2027,2022-09-27 13:41:51.264000
item3061,type2,user2027,2022-09-13 15:25:48.169000
item971,type0,user2027,2022-09-25 19:52:14.087000
item1251,type0,user2028,2022-09-27 13:53:42.936000
item1812,type1,user2029,2022-09-27 13:58:47.076000
item46,type2,user203,2022-08-10 23:34:55.764000
item1817,type0,user2033,2022-09-27 15:02:29.517000
item3244,type0,user2033,2022-09-26 17:14:44.791000
item3297,type0,user2033,2022-09-29 11:19:49.975000
item994,type0,user2033,2022-08-29 23:24:54.736000
item2417,type0,user2033,2022-09-26 15:54:41.954000
item856,type2,user2035,2022-09-27 15:48:40.552000
item4379,type0,user2035,2022-10-23 14:18:16.037000
item1820,type2,user2036,2022-09-27 16:03:23.493000
item1824,type1,user2036,2022-09-28 01:26:18.437000
item1734,type1,user2037,2022-09-27 15:54:36.876000
item1816,type2,user2038,2022-09-27 16:43:54.696000
item212,type0,user2038,2022-10-03 16:25:36.566000
item1790,type1,user2039,2022-09-27 17:02:36.745000
item3276,type1,user2039,2022-09-27 17:07:33.120000
item3277,type1,user2039,2022-09-27 17:10:22.300000
item1845,type1,user2039,2022-09-27 17:03:42.522000
item31,type0,user204,2022-08-10 23:36:56.998000
item3843,type0,user204,2022-08-10 23:40:35.045000
item1812,type1,user2040,2022-09-27 17:36:23.650000
item1810,type0,user2040,2022-10-01 07:58:07.543000
item1964,type0,user2040,2022-10-04 22:13:05.987000
item2113,type0,user2040,2022-10-17 11:57:12.330000
item1797,type0,user2040,2022-10-01 07:56:54.447000
item135,type0,user2041,2022-09-27 18:29:14.747000
item1803,type0,user2041,2022-09-27 18:26:49.919000
item1825,type0,user2042,2022-09-27 18:43:19.217000
item2082,type0,user2042,2022-10-14 11:12:37.214000
item1562,type0,user2042,2022-09-18 12:58:28.975000
item2795,type0,user2042,2022-10-14 12:13:11.062000
item1652,type0,user2043,2022-09-27 18:58:41.351000
item1938,type2,user2043,2022-10-02 23:07:29.954000
item616,type0,user2043,2022-10-02 22:53:47.560000
item3333,type2,user2043,2022-10-02 23:14:54.343000
item1455,type0,user2043,2022-09-27 19:27:05.162000
item1826,type0,user2044,2022-09-27 19:10:35.215000
item1828,type1,user2044,2022-09-28 14:32:51.726000
item1827,type0,user2045,2022-09-27 19:23:31.586000
item1828,type1,user2046,2022-09-27 20:04:17.709000
item1829,type0,user2047,2022-09-27 20:05:57.586000
item1796,type0,user2047,2022-09-27 20:06:50.517000
item1830,type1,user2048,2022-09-27 20:20:31.406000
item1667,type0,user2049,2022-09-27 20:23:38.240000
item171,type1,user205,2022-08-10 23:41:14.876000
item24,type0,user2050,2022-09-27 20:35:54.535000
item1893,type0,user2050,2022-09-27 20:11:46.917000
item4950,type2,user2050,2022-09-26 15:40:21.179000
item202,type0,user2051,2022-09-27 20:52:16.850000
item3252,type0,user2051,2022-09-26 21:47:24.867000
item2841,type0,user2051,2022-09-28 23:44:00.395000
item1833,type0,user2052,2022-09-27 21:55:15.995000
item1964,type0,user2052,2022-10-03 19:34:08.065000
item1828,type1,user2053,2022-09-27 21:58:14.285000
item3376,type1,user2053,2022-10-07 00:25:48.115000
item1828,type1,user2054,2022-09-27 22:03:17.225000
item1230,type0,user2054,2022-09-04 16:32:46.835000
item1834,type0,user2056,2022-09-27 22:09:22.906000
item1810,type0,user2058,2022-09-27 22:33:26.331000
item1574,type0,user2058,2022-09-29 00:14:51.086000
item512,type0,user2059,2022-09-27 22:43:43.267000
item1837,type0,user2060,2022-09-27 23:22:48.012000
item4054,type2,user2060,2022-09-27 23:15:13.624000
item3243,type0,user2060,2022-09-27 23:09:26.383000
item1420,type0,user2061,2022-09-27 23:37:28.081000
item1393,type0,user2062,2022-09-27 23:43:45.355000
item1838,type2,user2063,2022-09-27 23:55:16.054000
item1734,type1,user2065,2022-09-28 03:04:56.556000
item1841,type0,user2065,2022-09-28 07:05:31.995000
item4247,type1,user2065,2022-09-28 03:01:25.565000
item172,type0,user2065,2022-09-28 03:15:26.630000
item1843,type0,user2066,2022-09-28 07:54:42.429000
item2667,type0,user2066,2022-09-27 21:21:21.155000
item1844,type0,user2067,2022-09-28 08:42:48.455000
item3230,type0,user2067,2022-09-25 17:59:22.704000
item1817,type0,user2067,2022-09-28 08:37:18.208000
item1621,type0,user2068,2022-09-28 10:03:39.160000
item2239,type0,user2068,2022-08-07 13:47:43.927000
item182,type1,user207,2022-08-11 00:01:33.055000
item2389,type1,user207,2022-08-12 15:44:13.046000
item1812,type1,user2070,2022-09-28 11:38:54.673000
item1670,type0,user2070,2022-10-04 11:22:15.674000
item1630,type1,user2070,2022-09-24 09:38:22.221000
item3580,type3,user2070,2022-09-25 13:21:20.841000
item1847,type0,user2071,2022-09-28 13:30:55.347000
item1849,type1,user2072,2022-09-28 14:55:22.679000
item1850,type0,user2073,2022-09-28 15:02:20.830000
item1195,type0,user2073,2022-09-30 14:30:44.169000
item4284,type2,user2073,2022-10-03 17:52:55.936000
item1758,type0,user2075,2022-09-28 16:29:36.298000
item1853,type0,user2076,2022-09-28 16:33:54.113000
item1854,type2,user2076,2022-09-28 17:11:45.645000
item1994,type0,user2076,2022-10-12 13:04:34.924000
item1841,type0,user2077,2022-09-28 17:52:29.769000
item1855,type0,user2078,2022-09-28 17:54:13.585000
item1856,type1,user2079,2022-09-28 19:27:15.392000
item778,type1,user2079,2022-08-23 18:18:45.559000
item1692,type1,user2079,2022-09-25 10:22:21.466000
item1857,type2,user2080,2022-09-28 19:32:20.057000
item1858,type0,user2081,2022-09-28 20:20:30.082000
item102,type0,user2081,2022-08-19 19:16:26.932000
item1859,type1,user2082,2022-09-28 20:55:59.611000
item1860,type2,user2083,2022-09-28 21:01:53.704000
item1861,type0,user2084,2022-09-28 21:48:00.379000
item1885,type0,user2084,2022-09-29 20:36:52.386000
item134,type0,user2084,2022-09-28 21:59:20.682000
item2095,type1,user2084,2022-10-18 18:40:04.167000
item1441,type0,user2084,2022-09-28 22:43:38.897000
item224,type0,user2086,2022-09-28 23:16:48.337000
item1828,type1,user2087,2022-09-28 23:21:17.826000
item1752,type0,user2088,2022-09-28 23:26:28.600000
item3445,type0,user2088,2022-10-17 17:03:13.124000
item3992,type0,user2088,2022-09-28 23:58:28.333000
item3418,type1,user2088,2022-10-13 21:04:54.794000
item1864,type2,user2089,2022-09-29 00:26:32.921000
item183,type0,user209,2022-08-11 00:10:11.844000
item1806,type0,user2090,2022-09-29 00:42:31.117000
item450,type1,user2090,2022-08-17 15:45:26.647000
item1704,type0,user2090,2022-09-14 19:20:20.657000
item1865,type1,user2091,2022-09-29 00:45:28.485000
item1859,type1,user2092,2022-09-29 01:00:19.537000
item1906,type0,user2092,2022-10-01 00:16:47.140000
item844,type0,user2092,2022-10-01 00:32:35.524000
item341,type0,user2093,2022-09-29 03:16:45.585000
item1803,type0,user2093,2022-09-27 17:13:41.516000
item1967,type1,user2093,2022-10-05 15:07:27.671000
item1867,type0,user2095,2022-09-29 07:32:12.325000
item1511,type1,user2095,2022-09-16 01:42:59.231000
item3117,type2,user2095,2022-09-17 01:03:44.787000
item4201,type2,user2095,2022-09-25 13:49:07.133000
item1322,type0,user2096,2022-09-29 08:37:57.603000
item1868,type0,user2097,2022-09-29 09:58:37.026000
item1549,type0,user2097,2022-09-28 23:09:15.824000
item1837,type0,user2097,2022-09-28 23:08:50.760000
item1869,type0,user2098,2022-09-29 11:37:22.682000
item4981,type2,user2098,2022-09-29 18:37:40.024000
item1841,type0,user2099,2022-09-29 11:52:23.077000
item21,type0,user21,2022-08-06 06:51:35.878000
item184,type2,user210,2022-08-11 00:24:22.469000
item1870,type1,user2100,2022-09-29 13:17:19.748000
item1828,type1,user2103,2022-09-29 16:06:53.034000
item1876,type0,user2104,2022-09-29 16:50:43.020000
item1878,type1,user2105,2022-09-29 17:50:22.948000
item1560,type3,user2106,2022-09-29 17:58:04.235000
item749,type0,user2106,2022-08-23 09:39:59.734000
item2704,type2,user2106,2022-08-23 20:09:20.047000
item2795,type0,user2106,2022-08-27 08:28:40.895000
item3832,type2,user2106,2022-08-24 08:26:20.695000
item134,type0,user2107,2022-09-29 18:03:30.259000
item1772,type0,user2107,2022-09-29 18:08:42.066000
item1879,type0,user2108,2022-09-29 18:55:57.592000
item1880,type2,user2109,2022-09-29 19:11:27.717000
item185,type1,user211,2022-08-11 01:07:05.819000
item1881,type2,user2110,2022-09-29 19:22:25.173000
item1894,type0,user2110,2022-09-30 11:06:11.105000
item3306,type0,user2110,2022-09-29 22:16:58.772000
item1841,type0,user2111,2022-09-29 20:01:24.050000
item1884,type3,user2112,2022-09-29 20:24:37.377000
item1873,type3,user2114,2022-09-29 22:36:16.605000
item1927,type1,user2114,2022-10-02 21:44:49.427000
item3418,type1,user2114,2022-10-13 20:40:01.135000
item3356,type1,user2114,2022-10-04 14:53:45.879000
item4294,type1,user2114,2022-10-04 14:57:29.290000
item1886,type0,user2115,2022-09-29 22:38:56.051000
item4264,type0,user2115,2022-09-30 09:17:25.254000
item845,type0,user2115,2022-09-29 23:06:29.342000
item3919,type0,user2115,2022-09-29 22:55:00.711000
item1828,type1,user2116,2022-09-29 23:33:08.795000
item1890,type0,user2118,2022-09-30 00:14:52.370000
item375,type0,user2118,2022-08-26 08:42:07.914000
item1891,type3,user2119,2022-09-30 00:18:46.191000
item1812,type1,user2119,2022-09-28 00:08:18.268000
item1839,type1,user2119,2022-09-27 22:26:32.940000
item1859,type1,user2120,2022-09-30 01:19:29.580000
item1344,type1,user2120,2022-09-09 01:37:06.862000
item134,type0,user2121,2022-09-30 07:40:04.188000
