item_id,item_type,user_id,liked_date
item862,type3,user1842,2021-09-21 23:34:02.920000
item1638,type3,user1843,2021-09-21 23:58:20.093000
item1639,type1,user1844,2021-09-22 00:22:12.858000
item1639,type1,user1845,2021-09-22 00:34:51.886000
item1640,type0,user1846,2021-09-22 01:21:46.750000
item1641,type1,user872,2021-09-22 02:20:56.482000
item1642,type3,user1847,2021-09-22 05:53:27.120000
item1643,type0,user1848,2021-09-22 10:39:05.499000
item1644,type2,user1849,2021-09-22 12:15:09.208000
item1597,type1,user1850,2021-09-22 13:38:49.552000
item1630,type1,user839,2021-09-22 14:27:19.150000
item1645,type0,user1851,2021-09-22 15:09:15.561000
item1646,type1,user1383,2021-09-22 15:43:28.732000
item1647,type1,user1383,2021-09-22 15:50:42.911000
item1648,type3,user972,2021-09-22 16:10:00.102000
item1649,type2,user1833,2021-09-22 17:10:30.972000
item1650,type2,user1833,2021-09-22 17:12:25.248000
item1556,type0,user1833,2021-09-22 17:17:26.161000
item1651,type0,user1852,2021-09-22 17:27:09.959000
item1419,type0,user103,2021-09-22 17:35:46.860000
item1652,type0,user1853,2021-09-22 18:04:31.025000
item1653,type0,user1854,2021-09-22 19:19:03.863000
item1595,type1,user1855,2021-09-22 20:51:56.769000
item1641,type1,user1856,2021-09-22 20:29:13.144000
item1654,type0,user1167,2021-09-22 21:35:28.949000
item1655,type0,user1857,2021-09-22 21:47:58.130000
item1578,type1,user1858,2021-09-22 22:04:30.052000
item1656,type0,user1668,2021-09-22 21:53:20.294000
item1657,type0,user1859,2021-09-22 22:37:26.531000
item1658,type2,user1860,2021-09-22 23:45:22.509000
item1601,type1,user1861,2021-09-23 04:21:12.375000
item1659,type0,user1167,2021-09-23 05:56:13.188000
item1660,type1,user1862,2021-09-23 07:14:49.924000
item134,type0,user1863,2021-09-23 07:56:49.534000
item1661,type0,user1864,2021-09-23 08:08:05.077000
item1632,type0,user1865,2021-09-23 09:38:22.940000
item1662,type0,user1866,2021-09-23 11:12:41.351000
item1651,type0,user1866,2021-09-23 11:17:45.162000
item1663,type3,user1867,2021-09-23 11:47:03.199000
item1664,type2,user595,2021-09-23 12:11:15.612000
item1630,type1,user1868,2021-09-23 12:19:07.101000
item1665,type0,user1869,2021-09-23 13:12:08.563000
item1666,type1,user1229,2021-09-23 13:56:39.369000
item1630,type1,user1376,2021-09-23 15:29:55.503000
item1667,type0,user1870,2021-09-23 17:03:04.649000
item1666,type1,user1429,2021-09-23 17:22:31.580000
item1668,type0,user1871,2021-09-23 17:28:56.224000
item1600,type3,user1167,2021-09-23 17:51:49.655000
item1599,type0,user1872,2021-09-23 18:13:29.428000
item1669,type1,user1873,2021-09-23 18:39:20.044000
item1635,type1,user1873,2021-09-23 18:42:00.659000
item1670,type0,user1874,2021-09-23 19:19:36.707000
item1671,type0,user1875,2021-09-23 19:27:24.339000
item1630,type1,user1876,2021-09-23 19:28:02.557000
item134,type0,user1877,2021-09-23 19:29:22.621000
item1672,type0,user1878,2021-09-23 19:33:57.887000
item1673,type0,user1879,2021-09-23 20:48:04.945000
item1491,type1,user1880,2021-09-23 20:57:31.724000
item867,type0,user1881,2021-09-23 21:51:06.595000
item1536,type1,user1882,2021-09-23 22:27:36.354000
item1674,type0,user1883,2021-09-23 22:26:25.708000
item1675,type0,user1884,2021-09-23 22:29:15.946000
item1676,type0,user1885,2021-09-23 22:50:47.701000
item515,type0,user1886,2021-09-23 22:56:28.402000
item1677,type0,user1887,2021-09-23 22:57:07.252000
item1678,type0,user1888,2021-09-23 23:26:01.276000
item340,type0,user1886,2021-09-23 23:06:17.507000
item1679,type1,user1889,2021-09-23 23:20:20.798000
item1670,type0,user162,2021-09-24 00:06:20.230000
item1680,type2,user1890,2021-09-24 00:27:45.844000
item1681,type2,user1891,2021-09-24 00:36:28.155000
item1635,type1,user551,2021-09-24 01:41:13.931000
item1666,type1,user1324,2021-09-24 05:22:15.106000
item1682,type1,user1259,2021-09-24 05:34:50.727000
item1683,type0,user1892,2021-09-24 07:25:53.018000
item1296,type0,user1893,2021-09-24 08:53:29.050000
item1684,type2,user1894,2021-09-24 09:49:11.785000
item1685,type1,user1895,2021-09-21 22:07:02.750000
item1686,type0,user1896,2021-09-24 11:18:44.087000
item1687,type3,user258,2021-09-24 11:41:11.239000
item1420,type0,user1897,2021-09-24 11:55:22.061000
item1688,type1,user1898,2021-09-24 12:42:50.655000
item1689,type1,user1148,2021-09-24 12:49:01.576000
item1690,type0,user1899,2021-09-24 12:51:15.422000
item1666,type1,user1900,2021-09-24 13:02:37.948000
item1599,type0,user1901,2021-09-24 13:32:27.049000
item1691,type2,user1902,2021-09-24 14:02:55.992000
item1688,type1,user1903,2021-09-24 14:05:12.612000
item1692,type1,user1904,2021-09-24 14:29:05.916000
item1693,type2,user1905,2021-09-24 14:46:51.603000
item1578,type1,user894,2021-09-24 15:15:47.386000
item1694,type0,user1906,2021-09-24 15:17:48.910000
item1695,type1,user1145,2021-09-24 15:23:31.460000
item61,type0,user1145,2021-09-24 15:26:21.805000
item148,type0,user1907,2021-09-24 16:25:02.220000
item1696,type0,user1907,2021-09-24 16:32:15.786000
item1697,type0,user1908,2021-09-24 16:50:14.411000
item1669,type1,user1834,2021-09-24 17:44:01.476000
item1698,type2,user1909,2021-09-24 18:26:12.843000
item245,type0,user1909,2021-09-24 18:35:29.153000
item1699,type0,user1910,2021-09-24 18:45:14.843000
item1666,type1,user1680,2021-09-24 18:57:30.016000
item1287,type0,user1844,2021-09-24 18:52:08.723000
item383,type1,user1911,2021-09-24 19:11:51.646000
item465,type0,user1910,2021-09-24 19:17:55.490000
item1700,type0,user1910,2021-09-24 19:29:07.628000
item1701,type1,user1912,2021-09-24 19:36:58.219000
item1702,type1,user1912,2021-09-24 19:38:35.380000
item1703,type0,user1888,2021-09-24 20:10:08.306000
item1704,type0,user1913,2021-09-24 20:22:14.004000
item1281,type0,user1914,2021-09-24 20:26:57.867000
item1687,type3,user1915,2021-09-24 21:12:21.260000
item1705,type0,user1916,2021-09-24 21:28:04.412000
item1706,type1,user1917,2021-09-24 21:48:28.935000
item1707,type0,user1918,2021-09-24 21:53:12.816000
item1708,type1,user1919,2021-09-24 21:56:45.966000
item1709,type0,user1918,2021-09-24 22:15:20.183000
item1710,type0,user1749,2021-09-24 22:23:05.662000
item1449,type0,user1401,2021-09-24 22:31:09.753000
item1711,type0,user1920,2021-09-24 22:39:46.808000
item1712,type0,user1921,2021-09-24 22:43:40.797000
item1713,type1,user1922,2021-09-24 22:54:09.329000
item1714,type1,user1062,2021-09-24 22:59:16.485000
item1715,type2,user1749,2021-09-24 23:15:22.123000
item844,type0,user1923,2021-09-24 23:34:34.353000
item1467,type1,user1924,2021-09-24 23:36:21.426000
item1667,type0,user1925,2021-09-24 23:39:08.487000
item1716,type1,user1926,2021-09-25 00:23:35.271000
item1561,type0,user1927,2021-09-25 00:59:18.741000
item1717,type2,user1928,2021-09-25 01:36:09.290000
item1718,type0,user1929,2021-09-25 02:19:52.010000
item1666,type1,user1930,2021-09-25 05:55:34.952000
item1690,type0,user1931,2021-09-25 06:55:10.723000
item1673,type0,user1932,2021-09-25 07:22:05.794000
item1667,type0,user1932,2021-09-25 07:34:26.505000
item1719,type1,user1714,2021-09-25 08:52:43.001000
item1720,type2,user1572,2021-09-25 09:32:05.720000
item1655,type0,user1933,2021-09-25 10:11:15.567000
item1721,type0,user1934,2021-09-25 10:12:38.878000
item1722,type2,user1934,2021-09-25 10:17:42.473000
item1721,type0,user1812,2021-09-25 10:58:45.003000
item1723,type0,user1935,2021-09-25 11:07:10.352000
item1473,type1,user1936,2021-09-25 11:13:39.090000
item1371,type0,user1937,2021-09-25 11:18:13.339000
item158,type2,user1167,2021-09-25 11:20:40.221000
item1724,type0,user1938,2021-09-25 11:28:09.770000
item1670,type0,user1939,2021-09-25 11:31:19.769000
item1725,type1,user1940,2021-09-25 11:35:13.249000
item1726,type0,user1941,2021-09-25 11:41:40.646000
item1694,type0,user1942,2021-09-25 12:18:26.941000
item1727,type0,user1943,2021-09-25 12:51:46.563000
item1728,type1,user1944,2021-09-25 12:54:11.481000
item289,type0,user1945,2021-09-25 13:29:15.843000
item1729,type0,user1335,2021-09-25 13:09:56.320000
item318,type0,user1946,2021-09-25 13:34:26.604000
item1730,type1,user1509,2021-09-25 13:53:07.297000
item1731,type0,user1947,2021-09-25 14:38:17.335000
item1732,type0,user39,2021-09-25 16:27:54.025000
item1086,type0,user1029,2021-09-25 16:38:45.942000
item1733,type2,user1029,2021-09-25 16:40:38.113000
item1734,type1,user1948,2021-09-25 16:56:59.264000
item1718,type0,user1949,2021-09-25 17:38:15.241000
item1735,type1,user1937,2021-09-25 18:22:28.293000
item1736,type1,user1950,2021-09-25 18:02:55.094000
item1736,type1,user874,2021-09-25 18:08:35.361000
item1734,type1,user1951,2021-09-25 18:18:09.897000
item1737,type2,user1937,2021-09-25 18:28:30.375000
item1738,type1,user1952,2021-09-25 18:39:49.411000
item1739,type0,user1953,2021-09-25 18:56:44.396000
item1721,type0,user1954,2021-09-25 20:04:52.242000
item1740,type2,user1955,2021-09-25 20:57:14.606000
item797,type0,user1956,2021-09-25 21:16:22.251000
item1741,type1,user1173,2021-09-25 21:19:37.128000
item1742,type0,user1957,2021-09-25 21:27:00.924000
item1743,type0,user1884,2021-09-25 21:35:36.772000
item1741,type1,user1167,2021-09-25 21:39:57.268000
item1744,type1,user1958,2021-09-25 21:49:02.083000
item1745,type0,user1959,2021-09-25 21:53:33.506000
item1746,type0,user1960,2021-09-25 22:13:59.677000
item1670,type0,user1961,2021-09-25 22:52:33.064000
item1741,type1,user1962,2021-09-25 22:49:28.373000
item1747,type0,user1825,2021-09-25 22:58:43.829000
item1748,type0,user1825,2021-09-25 23:00:17.692000
item1749,type0,user1825,2021-09-25 23:03:45.763000
item1750,type0,user1825,2021-09-25 23:09:06.055000
item1751,type0,user1825,2021-09-25 23:09:46.972000
item1752,type0,user1090,2021-09-25 23:14:02.038000
item1753,type0,user1417,2021-09-25 23:30:40.135000
item1754,type2,user1963,2021-09-25 23:40:14.207000
item1755,type0,user667,2021-09-25 23:46:33.542000
item1756,type1,user667,2021-09-25 23:52:22.125000
item62,type2,user1904,2021-09-25 23:59:44.626000
item1757,type1,user1964,2021-09-26 00:13:53.714000
item1758,type0,user1965,2021-09-26 01:55:23.468000
item1705,type0,user1935,2021-09-26 05:37:54.850000
item1759,type1,user1966,2021-09-26 07:50:11.031000
item1760,type1,user1967,2021-09-26 08:30:28.476000
item1694,type0,user1968,2021-09-26 09:07:27.857000
item1648,type3,user1969,2021-09-26 09:24:28.352000
item1761,type1,user1403,2021-09-26 10:00:55.653000
item1762,type1,user669,2021-09-26 10:30:29.337000
item1763,type0,user669,2021-09-26 10:24:49.338000
item1764,type2,user1970,2021-09-26 10:43:49.225000
item1735,type1,user367,2021-09-26 11:41:47.350000
item1765,type0,user1971,2021-09-26 11:47:00.791000
item1766,type2,user1972,2021-09-26 12:00:31.384000
item1767,type0,user1973,2021-09-26 12:47:46.303000
item1762,type1,user1974,2021-09-26 13:20:01.366000
item1768,type1,user1062,2021-09-26 14:10:23.650000
item1769,type2,user1975,2021-09-26 14:38:02.549000
item1770,type0,user134,2021-09-26 15:05:59.851000
item1771,type1,user1976,2021-09-26 15:17:14.018000
item1772,type0,user1749,2021-09-26 15:30:29.196000
item1773,type2,user1977,2021-09-26 16:45:17.925000
item486,type0,user1978,2021-09-26 16:54:49.073000
item1774,type0,user1979,2021-09-26 16:59:06.706000
item1735,type1,user1085,2021-09-26 17:40:54.732000
item1775,type0,user703,2021-09-26 18:20:44.117000
item1776,type2,user1887,2021-09-26 18:22:48.347000
item1777,type0,user1463,2021-09-26 18:45:23.791000
item1778,type0,user1980,2021-09-26 19:08:31.451000
item1735,type1,user1910,2021-09-26 19:18:40.197000
item61,type0,user1981,2021-09-26 19:21:40.479000
item430,type0,user1982,2021-09-26 19:24:43.662000
item1771,type1,user1983,2021-09-26 19:41:34.545000
item1762,type1,user1984,2021-09-26 19:48:11.603000
item1779,type2,user1167,2021-09-26 19:58:15.425000
item1780,type0,user1985,2021-09-26 20:03:17.169000
item1781,type0,user1986,2021-09-26 20:35:54.757000
item1741,type1,user1204,2021-09-26 20:24:31.962000
item1782,type1,user1987,2021-09-26 20:25:19.995000
item1783,type1,user1457,2021-09-26 20:26:31.137000
item1759,type1,user1988,2021-09-26 20:31:32.630000
item1784,type2,user1929,2021-09-26 20:38:47.874000
item1683,type0,user1989,2021-09-26 20:57:33.388000
item804,type0,user1990,2021-09-26 20:59:34.890000
item1785,type0,user1825,2021-09-26 21:14:21.713000
item260,type0,user1991,2021-09-26 21:18:25.316000
item1660,type1,user1825,2021-09-26 21:23:58.519000
item1735,type1,user1992,2021-09-26 21:28:14.478000
item1786,type0,user1991,2021-09-26 21:38:55.630000
item69,type0,user1993,2021-09-26 21:58:57.752000
item1787,type1,user1994,2021-09-26 21:59:57.359000
item1771,type1,user1995,2021-09-26 22:01:51.359000
item1736,type1,user1996,2021-09-26 22:06:22.962000
item1788,type0,user1997,2021-09-26 22:06:52.623000
item24,type0,user1998,2021-09-26 22:22:59.704000
item1762,type1,user1999,2021-09-26 22:34:22.038000
item1642,type3,user2000,2021-09-26 22:37:31.511000
item1789,type0,user2001,2021-09-26 22:50:05.980000
item1771,type1,user1491,2021-09-26 23:02:07.455000
item1790,type1,user2002,2021-09-26 23:10:16.328000
item515,type0,user1980,2021-09-26 23:18:33.552000
item61,type0,user2003,2021-09-26 23:20:29.513000
item1694,type0,user2004,2021-09-26 23:24:30.189000
item81,type2,user2005,2021-09-26 23:33:00.818000
item134,type0,user2006,2021-09-26 23:37:55.543000
item1791,type1,user2007,2021-09-26 23:28:31.664000
item52,type2,user2008,2021-09-26 23:30:24.129000
item1787,type1,user2009,2021-09-26 23:41:43.787000
item1792,type1,user1491,2021-09-26 23:49:31.916000
item1793,type2,user2010,2021-09-26 23:57:54.202000
item1771,type1,user1085,2021-09-27 00:19:20.476000
item1794,type3,user2011,2021-09-27 00:48:47.757000
item1787,type1,user1085,2021-09-27 01:00:50.969000
item1795,type1,user2012,2021-09-27 01:08:47.718000
item1790,type1,user2013,2021-09-27 01:15:57.776000
item1758,type0,user2014,2021-09-27 01:31:33.933000
item1796,type0,user558,2021-09-27 05:30:03.650000
item1797,type0,user2015,2021-09-27 07:36:35.716000
item1798,type2,user1935,2021-09-27 08:19:23.810000
item1799,type0,user1957,2021-09-27 08:39:40.254000
item1574,type0,user1780,2021-09-27 10:03:42.421000
item1800,type2,user2016,2021-09-27 10:12:13.463000
item750,type0,user2017,2021-09-27 10:23:54.769000
item1801,type0,user2018,2021-09-27 10:46:10.866000
item1700,type0,user2019,2021-09-27 11:12:09.069000
item1802,type1,user1642,2021-09-27 11:13:55.269000
item1803,type0,user1959,2021-09-27 12:11:27.807000
item1741,type1,user2020,2021-09-27 12:21:51.873000
item1804,type0,user2021,2021-09-27 12:27:22.021000
item1805,type0,user2022,2021-09-27 12:39:07.839000
item1806,type0,user2023,2021-09-27 12:40:46.779000
item1807,type2,user2024,2021-09-27 12:58:20.302000
item1808,type1,user1543,2021-09-27 13:02:20.896000
item1759,type1,user218,2021-09-27 13:04:09.007000
item1809,type1,user2025,2021-09-27 13:14:29.901000
item1810,type0,user2026,2021-09-27 13:25:43.122000
item1811,type1,user1195,2021-09-27 13:29:08.840000
item1782,type1,user2027,2021-09-27 13:41:51.264000
item1251,type0,user2028,2021-09-27 13:53:42.936000
item1812,type1,user2029,2021-09-27 13:58:47.076000
item1771,type1,user1195,2021-09-27 14:11:51.983000
item1771,type1,user2030,2021-09-27 14:17:11.201000
item1813,type1,user1195,2021-09-27 14:18:26.078000
item1251,type0,user2031,2021-09-27 14:28:45.135000
item1814,type0,user1775,2021-09-27 14:34:35.468000
item1815,type1,user1195,2021-09-27 14:36:48.909000
item1806,type0,user2005,2021-09-27 14:39:52.795000
item843,type0,user2031,2021-09-27 14:48:11.179000
item1816,type2,user2032,2021-09-27 14:49:30.995000
item1817,type0,user2033,2021-09-27 15:02:29.517000
item1818,type1,user1195,2021-09-27 15:04:06.506000
item1741,type1,user2002,2021-09-27 15:12:19.296000
item1819,type1,user2034,2021-09-27 15:36:09.329000
item856,type2,user2035,2021-09-27 15:48:40.552000
item1820,type2,user2036,2021-09-27 16:03:23.493000
item1734,type1,user2037,2021-09-27 15:54:36.876000
item1821,type0,user1841,2021-09-27 16:14:08.922000
item1822,type0,user624,2021-09-27 16:28:22.169000
item1816,type2,user2038,2021-09-27 16:43:54.696000
item1823,type0,user12,2021-09-27 16:51:19.961000
item1790,type1,user2039,2021-09-27 17:02:36.745000
item1812,type1,user2040,2021-09-27 17:36:23.650000
item135,type0,user2041,2021-09-27 18:29:14.747000
item1824,type1,user49,2021-09-27 18:33:06.613000
item1825,type0,user2042,2021-09-27 18:43:19.217000
item1652,type0,user2043,2021-09-27 18:58:41.351000
item1826,type0,user2044,2021-09-27 19:10:35.215000
item1827,type0,user2045,2021-09-27 19:23:31.586000
item1828,type1,user2046,2021-09-27 20:04:17.709000
item1829,type0,user2047,2021-09-27 20:05:57.586000
item1830,type1,user2048,2021-09-27 20:20:31.406000
item1667,type0,user2049,2021-09-27 20:23:38.240000
item1831,type2,user43,2021-09-27 20:33:49.295000
item24,type0,user2050,2021-09-27 20:35:54.535000
item202,type0,user2051,2021-09-27 20:52:16.850000
item1832,type1,user594,2021-09-27 21:01:16.356000
item1833,type0,user2052,2021-09-27 21:55:15.995000
item1828,type1,user2053,2021-09-27 21:58:14.285000
item1828,type1,user2054,2021-09-27 22:03:17.225000
item1449,type0,user2055,2021-09-27 22:07:28.612000
item1834,type0,user2056,2021-09-27 22:09:22.906000
item1835,type0,user2024,2021-09-27 22:19:32.037000
item620,type0,user2057,2021-09-27 22:24:09.137000
item1824,type1,user2057,2021-09-27 22:22:48.213000
item1836,type3,user2057,2021-09-27 22:23:05.762000
item1810,type0,user2058,2021-09-27 22:33:26.331000
item512,type0,user2059,2021-09-27 22:43:43.267000
item1771,type1,user2057,2021-09-27 22:52:20.316000
item1837,type0,user2060,2021-09-27 23:22:48.012000
item1420,type0,user2061,2021-09-27 23:37:28.081000
item1393,type0,user2062,2021-09-27 23:43:45.355000
item1838,type2,user2063,2021-09-27 23:55:16.054000
item1705,type0,user2064,2021-09-28 00:18:42.549000
item1839,type1,user2030,2021-09-28 01:10:57.680000
item1734,type1,user2065,2021-09-28 03:04:56.556000
item1840,type1,user213,2021-09-28 06:04:41.827000
item1841,type0,user2065,2021-09-28 07:05:31.995000
item1842,type1,user1935,2021-09-28 07:37:58.382000
item1843,type0,user2066,2021-09-28 07:54:42.429000
item1844,type0,user2067,2021-09-28 08:42:48.455000
item1621,type0,user2068,2021-09-28 10:03:39.160000
item1842,type1,user2069,2021-09-28 10:31:21.860000
item1845,type1,user1087,2021-09-28 10:40:01.972000
item1830,type1,user713,2021-09-28 11:37:17.520000
item1812,type1,user2070,2021-09-28 11:38:54.673000
item1846,type0,user1484,2021-09-28 12:48:41.399000
item1847,type0,user2071,2021-09-28 13:30:55.347000
item1848,type0,user1956,2021-09-28 13:44:13.573000
item1828,type1,user1668,2021-09-28 13:58:49.499000
item1828,type1,user2044,2021-09-28 14:32:51.726000
item1849,type1,user2072,2021-09-28 14:55:22.679000
item1850,type0,user2073,2021-09-28 15:02:20.830000
item1851,type3,user972,2021-09-28 15:27:16.375000
item1852,type1,user2074,2021-09-28 15:58:43.605000
item1758,type0,user2075,2021-09-28 16:29:36.298000
item1853,type0,user2076,2021-09-28 16:33:54.113000
item1854,type2,user2076,2021-09-28 17:11:45.645000
item1841,type0,user2077,2021-09-28 17:52:29.769000
item1855,type0,user2078,2021-09-28 17:54:13.585000
item1721,type0,user408,2021-09-28 17:57:27.845000
item1856,type1,user2079,2021-09-28 19:27:15.392000
item1857,type2,user2080,2021-09-28 19:32:20.057000
item1858,type0,user2081,2021-09-28 20:20:30.082000
item1859,type1,user2082,2021-09-28 20:55:59.611000
item1860,type2,user2083,2021-09-28 21:01:53.704000
item1852,type1,user75,2021-09-28 21:15:16.362000
item1861,type0,user2084,2021-09-28 21:48:00.379000
item1862,type0,user2085,2021-09-28 22:05:05.885000
item224,type0,user2086,2021-09-28 23:16:48.337000
item1828,type1,user2087,2021-09-28 23:21:17.826000
item1752,type0,user2088,2021-09-28 23:26:28.600000
item1863,type0,user2014,2021-09-28 23:30:28.663000
item1839,type1,user1713,2021-09-28 23:43:39.151000
item1864,type2,user2089,2021-09-29 00:26:32.921000
item1806,type0,user2090,2021-09-29 00:42:31.117000
item1865,type1,user2091,2021-09-29 00:45:28.485000
item1859,type1,user2092,2021-09-29 01:00:19.537000
item341,type0,user2093,2021-09-29 03:16:45.585000
item1866,type0,user2094,2021-09-29 05:30:16.888000
item1867,type0,user2095,2021-09-29 07:32:12.325000
item1322,type0,user2096,2021-09-29 08:37:57.603000
item1868,type0,user2097,2021-09-29 09:58:37.026000
item1727,type0,user2010,2021-09-29 10:58:04.101000
item1670,type0,user1410,2021-09-29 11:07:40.057000
item1869,type0,user2098,2021-09-29 11:37:22.682000
item1841,type0,user2099,2021-09-29 11:52:23.077000
item1859,type1,user1457,2021-09-29 13:01:38.083000
item1870,type1,user2100,2021-09-29 13:17:19.748000
item1871,type0,user2101,2021-09-29 13:21:16.433000
item1872,type1,user1227,2021-09-29 15:54:47.354000
item1873,type3,user2102,2021-09-29 14:41:03.314000
item1874,type0,user2102,2021-09-29 14:54:00.821000
item1875,type1,user1403,2021-09-29 15:38:31.180000
item1828,type1,user2103,2021-09-29 16:06:53.034000
item1876,type0,user2104,2021-09-29 16:50:43.020000
item1877,type0,user2069,2021-09-29 16:53:19.992000
item1878,type1,user2105,2021-09-29 17:50:22.948000
item1560,type3,user2106,2021-09-29 17:58:04.235000
item134,type0,user2107,2021-09-29 18:03:30.259000
item1852,type1,user1113,2021-09-29 18:16:09.595000
item1879,type0,user2108,2021-09-29 18:55:57.592000
item1790,type1,user1012,2021-09-29 18:18:35.925000
item1880,type2,user2109,2021-09-29 19:11:27.717000
item1881,type2,user2110,2021-09-29 19:22:25.173000
item1841,type0,user2111,2021-09-29 20:01:24.050000
item1882,type1,user2074,2021-09-29 20:10:58.453000
item1883,type1,user2074,2021-09-29 20:13:49.187000
item1809,type1,user2074,2021-09-29 20:22:41.331000
item1884,type3,user2112,2021-09-29 20:24:37.377000
item1885,type0,user2084,2021-09-29 20:36:52.386000
item9,type1,user2113,2021-09-29 21:21:33.661000
item148,type0,user2019,2021-09-29 21:54:41.980000
item69,type0,user2019,2021-09-29 22:00:56.362000
item1870,type1,user1825,2021-09-29 22:05:41.177000
item1873,type3,user2114,2021-09-29 22:36:16.605000
item1886,type0,user2115,2021-09-29 22:38:56.051000
item1887,type0,user1825,2021-09-29 22:41:22.907000
item1026,type0,user2094,2021-09-29 23:19:10.618000
item1828,type1,user2116,2021-09-29 23:33:08.795000
item1888,type0,user489,2021-09-29 23:37:49.845000
item1889,type0,user2117,2021-09-30 00:00:42.997000
item1890,type0,user2118,2021-09-30 00:14:52.370000
item1891,type3,user2119,2021-09-30 00:18:46.191000
item1859,type1,user2120,2021-09-30 01:19:29.580000
item1892,type0,user875,2021-09-30 05:26:14.264000
item134,type0,user2121,2021-09-30 07:40:04.188000
item1893,type0,user2122,2021-09-30 10:02:15.767000
item1852,type1,user2123,2021-09-30 10:43:07.929000
item1894,type0,user2110,2021-09-30 11:06:11.105000
item1895,type0,user2124,2021-09-30 12:02:47.065000
item1896,type2,user1657,2021-09-30 12:28:43.929000
item1897,type1,user709,2021-09-30 12:57:49.170000
item318,type0,user2125,2021-09-30 14:40:53.826000
item1898,type2,user1841,2021-09-30 14:59:56.107000
item1891,type3,user2126,2021-09-30 16:07:42.183000
item1673,type0,user887,2021-09-30 17:04:46.162000
item1899,type3,user2127,2021-09-30 16:45:02.091000
item1900,type1,user1752,2021-09-30 16:57:43.622000
item1859,type1,user2128,2021-09-30 17:24:21.814000
item1870,type1,user1308,2021-09-30 17:33:34.284000
item1901,type0,user2129,2021-09-30 18:44:54.750000
item1251,type0,user2130,2021-09-30 18:59:27.148000
item1902,type2,user2131,2021-09-30 19:03:04.415000
item1903,type0,user2132,2021-09-30 19:22:44.329000
item722,type0,user2133,2021-09-30 21:11:01.871000
item1251,type0,user2134,2021-09-30 21:48:42.928000
item1852,type1,user2135,2021-09-30 21:56:06.728000
item1900,type1,user2135,2021-09-30 22:06:04.729000
item1904,type1,user2135,2021-09-30 22:20:31.418000
item1823,type0,user2133,2021-09-30 22:54:52.939000
item1905,type0,user2136,2021-09-30 23:22:06.921000
item1726,type0,user2137,2021-09-30 23:35:18.760000
item1906,type0,user2092,2021-10-01 00:16:47.140000
item844,type0,user2092,2021-10-01 00:32:35.524000
item1862,type0,user2138,2021-10-01 01:52:02.726000
item1810,type0,user2040,2021-10-01 07:58:07.543000
item449,type2,user2139,2021-10-01 09:46:59.466000
item1906,type0,user669,2021-10-01 10:48:43.834000
item1907,type0,user2140,2021-10-01 12:02:22.375000
item642,type0,user2141,2021-10-01 13:50:11.220000
item1908,type1,user2142,2021-10-01 15:25:12.190000
item1909,type3,user2143,2021-10-01 16:22:20.530000
item1910,type0,user427,2021-10-01 16:30:51.673000
item1911,type3,user2144,2021-10-01 16:54:36.532000
item1912,type1,user2145,2021-10-01 17:14:23.491000
item1913,type1,user2145,2021-10-01 17:17:11.512000
item1862,type0,user2146,2021-10-01 17:20:04.400000
item1914,type0,user1761,2021-10-01 19:34:49.375000
item1443,type0,user2147,2021-10-01 19:47:28.472000
item1915,type0,user2148,2021-10-01 20:15:33.185000
item1916,type1,user2021,2021-10-01 20:19:00.005000
item1917,type3,user1414,2021-10-01 20:26:16.637000
item1918,type0,user2113,2021-10-01 20:45:07.917000
item1910,type0,user2149,2021-10-01 21:05:11.601000
item1915,type0,user2150,2021-10-01 21:31:36.153000
item1915,type0,user2151,2021-10-01 22:01:17.556000
item168,type0,user2152,2021-10-01 22:28:45.743000
item1875,type1,user1676,2021-10-01 22:58:16.171000
item1919,type1,user2153,2021-10-01 23:02:50.212000
item1827,type0,user1825,2021-10-01 23:28:51.087000
item1445,type0,user2154,2021-10-01 23:27:30.227000
item1920,type1,user1714,2021-10-02 01:00:03.010000
item1921,type0,user2101,2021-10-02 02:00:41.841000
item245,type0,user2155,2021-10-02 08:22:14.212000
item620,type0,user2156,2021-10-02 10:41:42.738000
item1770,type0,user1338,2021-10-02 11:22:26.944000
item1922,type0,user1257,2021-10-02 12:55:10.856000
item1910,type0,user2014,2021-10-02 12:58:16.321000
item1923,type0,user2014,2021-10-02 13:29:29.145000
item1924,type1,user2002,2021-10-02 13:31:54.898000
item1925,type0,user2014,2021-09-28 23:19:33.827000
item1924,type1,user1457,2021-10-02 15:12:21.149000
item1841,type0,user2157,2021-10-02 15:24:37.426000
item1916,type1,user628,2021-10-02 15:38:20.438000
item1847,type0,user2158,2021-10-02 15:53:30.100000
item1926,type1,user1809,2021-10-02 16:07:49.057000
item1206,type1,user2144,2021-10-02 16:48:44.291000
item1919,type1,user2159,2021-10-02 17:10:37.139000
item1927,type1,user2160,2021-10-02 17:27:27.921000
item1928,type1,user2160,2021-10-02 17:27:44.472000
item1349,type0,user874,2021-10-02 17:33:54.785000
item1929,type1,user1592,2021-10-02 18:34:59.693000
item1930,type0,user1414,2021-10-02 19:58:26.987000
item929,type0,user2161,2021-10-02 20:00:44.170000
item1931,type0,user2161,2021-10-02 20:07:50.468000
item1932,type0,user1821,2021-10-02 20:12:26.808000
item1587,type0,user619,2021-10-02 20:33:20.413000
item1933,type1,user2162,2021-10-02 21:10:32.570000
item1934,type1,user2163,2021-10-02 21:40:08.332000
